Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Price,DistrictId
22,6398,141,1046.0,3,145015.06746210175,30
1,264,0,,0,157795.06703440414,1
25,5648,1,30.0,2,192484.74357372453,9
23,5067,4,,2,338644.0759794509,56
1,264,0,,0,168154.85494428698,1
1,264,0,,0,231218.64615787397,1
5,1564,0,540.0,0,206647.24566561845,6
47,8004,3,125.0,3,193338.61981345207,21
1,388,0,,0,101008.32061869225,23
38,4788,2,,0,268349.2494652469,67
31,6137,4,,0,168233.01647699196,46
14,3369,24,4129.0,0,355241.84340634634,103
22,6398,141,1046.0,3,143264.56780016946,30
23,4635,5,3300.0,2,175055.3678700767,111
2,629,1,,0,183373.2422026661,62
5,1564,0,540.0,0,189382.65027579933,6
23,5735,3,1084.0,0,117125.29179516072,58
33,7976,5,,0,203626.89801302497,10
43,8429,3,,3,341533.89214210573,88
23,4635,5,3300.0,2,250391.9878384937,111
27,4798,0,30.0,2,354499.5466197492,128
34,7065,1,750.0,2,163598.69587325974,52
38,4788,2,,0,240101.6847626256,80
25,3478,11,2729.0,3,194932.35289606487,105
38,4788,2,,0,181868.25670307735,67
43,8429,3,,3,130374.24159545716,88
30,6207,1,1183.0,1,174131.62756917006,28
9,1892,0,,0,99751.48497793196,27
2,629,1,,0,174685.74514084109,27
46,7960,6,350.0,3,355933.7596378679,64
34,7759,0,229.0,1,212535.4918389211,53
37,7687,11,176.0,5,86108.83431743339,20
11,2748,1,,0,209803.10887293308,58
53,13670,4,,1,346949.50650747993,34
2,469,0,,0,175067.2339910739,27
4,915,0,,0,124121.11052200852,27
22,6398,141,1046.0,3,335134.4500100908,189
29,6566,7,1894.0,4,85731.74907620456,75
25,3478,11,2729.0,3,154046.4565750198,125
25,5648,1,30.0,2,290192.8664975897,9
16,3893,27,,3,151028.4282777471,33
36,5992,0,,1,209159.11197298687,11
41,6558,7,1548.0,3,162795.11336186394,101
50,12238,8,1970.0,2,460008.0638942382,66
35,5776,1,2078.0,2,161963.69770115765,99
2,469,0,,0,150489.81132026573,27
22,6398,141,1046.0,3,87456.5200376103,30
24,5469,1,145.0,0,71057.27334600758,113
21,5731,0,,1,252415.7648672629,15
50,12238,8,1970.0,2,228872.11961059703,66
8,1497,5,,1,155788.40484773304,36
2,629,1,,0,120724.05600781045,27
31,7010,5,4508.0,3,255216.6297537615,66
22,6398,141,1046.0,3,186421.819591608,30
66,10573,1,1322.0,3,331166.22160334984,122
25,5027,4,46.0,1,494516.3420100632,108
49,11395,3,1406.0,3,183467.40781456747,22
6,1437,3,,0,98597.5652177636,23
2,629,1,,0,135353.8856202234,62
11,3097,0,,0,146028.87105183816,27
9,1892,0,,0,122017.66964650506,27
1,264,0,,0,135630.04564263002,1
47,11319,0,1145.0,3,206269.76171529217,46
74,19083,2,,5,311829.6231938036,13
2,629,1,,0,109115.46972364436,27
37,7687,11,176.0,5,359306.3995587356,59
33,5261,0,240.0,3,321975.364370798,1
35,7077,56,2301.0,3,141934.84527815462,163
1,264,0,,0,125236.89468114244,1
2,629,1,,0,217267.3999733641,62
23,5735,3,1084.0,0,240510.69684622844,58
41,6558,7,1548.0,3,149725.71044079837,101
19,3806,4,,0,174852.19347100874,103
22,6398,141,1046.0,3,191286.82794863952,30
14,3369,24,4129.0,0,423796.83967481,141
9,1952,1,1430.0,3,87476.30182977197,58
24,4378,0,1036.0,1,155035.54495627858,44
31,6119,4,,1,325569.9415603525,29
7,1660,39,1786.0,1,416188.701892098,76
25,5487,3,,0,453018.4698252314,21
2,629,1,,0,277332.9441775375,27
34,7759,0,229.0,1,247074.56483183,53
0,168,0,,0,74010.18015243296,23
25,5648,1,30.0,2,188401.62080119387,9
52,11217,1,2300.0,1,288447.8309661948,85
2,629,1,,0,137880.6209622569,62
47,8004,3,125.0,3,179683.50876787625,21
53,14892,4,,1,160723.27332496847,27
22,6398,141,1046.0,3,163885.584505804,30
2,475,0,,0,85994.29706314416,23
33,8667,2,,0,200863.46792501,94
22,6398,141,1046.0,3,109274.64528622164,30
52,11217,1,2300.0,1,268393.8781516855,85
26,4439,1,1130.0,1,166394.25491838928,8
47,8004,3,125.0,3,291635.22745171486,21
35,7715,4,990.0,0,146198.62553669864,2
30,5285,0,645.0,6,184968.357820831,0
5,1564,0,540.0,0,120073.55867051565,6
35,7077,56,2301.0,3,301856.49715254287,163
53,13670,4,,1,200946.22070993227,25
19,3806,4,,0,351414.1253954241,89
41,6558,7,1548.0,3,220064.2872708676,11
2,629,1,,0,223692.67248018712,62
23,5735,3,1084.0,0,116091.3771969894,58
2,475,0,,0,91462.31224820076,23
0,168,0,,0,81258.05703492103,23
66,10573,1,1322.0,3,152679.88542988888,99
30,6207,1,1183.0,1,239854.9676695325,22
39,7614,3,,1,340211.68415277504,70
53,13670,4,,1,290747.0254692588,25
27,5664,48,2300.0,3,259147.78088016223,130
6,1437,3,,0,166599.0519995093,23
26,3889,6,705.0,3,248771.33123322492,63
24,5613,5,1340.0,2,163893.69589990034,49
23,4583,3,,3,154167.81779217915,47
25,6149,0,,0,240912.1159992408,94
4,915,0,,0,103210.01032487284,27
0,168,0,,0,126602.6739815092,23
31,6137,4,,0,152489.15880857955,46
53,13670,4,,1,207554.1848609592,34
22,6398,141,1046.0,3,99110.57738873512,30
43,7227,0,,1,232679.97387587375,87
31,5569,0,,1,149593.02384808127,55
32,5889,10,830.0,4,354454.1245323875,31
43,8429,3,,3,179789.28837320764,88
5,1564,0,540.0,0,194756.02394527625,6
30,5562,0,,0,279943.9761286912,18
26,4439,1,1130.0,1,168221.98334194726,8
31,6119,4,,1,179174.43255580633,29
25,5648,1,30.0,2,183251.3758863476,9
1,264,0,,0,136537.14734829226,1
5,1564,0,540.0,0,166300.36507708117,6
30,5562,0,,0,152594.13406974426,18
30,5285,0,645.0,6,160821.05077357093,84
39,10418,9,900.0,1,129867.09921333824,7
4,915,0,,0,110728.58893763831,27
5,1564,0,540.0,0,176682.48706717734,6
5,1564,0,540.0,0,192054.22959401092,6
42,7651,1,,1,153632.33849628115,91
6,1437,3,,0,127047.78755267592,74
9,1892,0,,0,146369.75618599725,27
18,3594,4,192.0,1,295304.0119744176,169
52,10311,6,,1,295824.30971686944,61
30,5285,0,645.0,6,182680.31013397957,84
23,4583,3,,3,176570.40527374484,47
22,6398,141,1046.0,3,172406.9978985549,30
35,7715,4,990.0,0,194139.2465974751,2
30,5048,9,325.0,2,211091.5802077689,79
27,5664,48,2300.0,3,229829.17408646943,115
5,1564,0,540.0,0,174696.4003655779,6
1,264,0,,0,296595.17888768075,1
43,10621,1,30.0,2,167290.46926342224,3
36,6714,2,2672.0,0,175765.29667114967,26
6,1437,3,,0,235829.14013749093,74
39,10418,9,900.0,1,195114.1734728921,7
4,915,0,,0,119443.81491869116,27
1,264,0,,0,182657.61838580103,1
2,629,1,,0,135629.58468883677,62
31,7010,5,4508.0,3,176915.24958902274,86
1,264,0,,0,197724.4371297783,1
23,4583,3,,3,351841.9945451617,47
22,6398,141,1046.0,3,73487.11685239797,30
29,6566,7,1894.0,4,204632.6397471225,139
25,5487,3,,0,175243.08928937258,21
1,264,0,,0,192913.7987246448,1
9,1892,0,,0,135213.80573622225,27
34,7065,1,750.0,2,339930.9525883588,52
18,3746,9,75.0,3,227464.0706605804,143
37,6856,84,1940.0,2,271737.0952215319,73
22,6398,141,1046.0,3,138026.73540626589,30
9,1892,0,,0,79417.57218672169,27
28,6533,1,1015.0,2,232539.20277066223,11
20,2738,20,,1,349075.0919198409,201
21,4346,2,165.0,1,314720.37043721345,78
23,5212,6,,3,429445.71175212174,45
31,6137,4,,0,151320.65670666035,46
18,3746,9,75.0,3,173909.81169825766,121
30,6207,1,1183.0,1,310453.2185823932,28
24,5613,5,1340.0,2,249831.9953353821,165
5,1564,0,540.0,0,150495.65446240178,6
6,1437,3,,0,245260.2310071209,23
35,7077,56,2301.0,3,197635.33616778665,163
30,7538,87,4702.0,5,507552.2469965477,190
2,469,0,,0,126993.2235588074,27
25,4756,16,2857.0,5,350956.50882195967,193
47,8004,3,125.0,3,216075.6977545468,21
11,3097,0,,0,104457.85090657386,27
11,2748,1,,0,168086.30492747654,58
22,6398,141,1046.0,3,421851.9536386703,174
35,7715,4,990.0,0,156073.86926708193,19
2,629,1,,0,128889.5934059398,62
41,6558,7,1548.0,3,313497.4662688632,101
6,1437,3,,0,193226.2301301532,23
19,3856,10,,2,325854.2628098112,124
46,9515,5,,1,466573.1633051161,48
18,3746,9,75.0,3,255479.6019487016,143
74,19083,2,,5,134351.1578685551,12
52,10311,6,,1,201112.57222790623,61
2,629,1,,0,140577.2043323857,27
43,10621,1,30.0,2,133042.26580430497,3
25,5648,1,30.0,2,130517.96198400926,9
5,1564,0,540.0,0,128588.7413213341,6
53,13670,4,,1,177158.78298079313,9
25,5648,1,30.0,2,167968.00588417894,9
53,13670,4,,1,310386.07458620524,9
24,5613,5,1340.0,2,242651.6220066125,129
5,1564,0,540.0,0,125266.2514987378,6
6,1437,3,,0,150913.2859944751,23
2,469,0,,0,179706.20039874586,27
35,7077,56,2301.0,3,344513.1191206977,156
36,5992,0,,1,206143.3803986934,11
43,8429,3,,3,182236.04875881964,94
2,629,1,,0,192309.2741396943,27
9,1892,0,,0,113977.71885396464,27
6,1437,3,,0,167395.11080638276,74
46,9515,5,,1,422486.8769850212,48
33,8667,2,,0,170703.8672587651,94
24,5613,5,1340.0,2,474624.2255036715,129
53,13670,4,,1,261106.0828553128,9
2,629,1,,0,123291.31447200965,62
4,915,0,,0,142967.7707306639,27
0,168,0,,0,73162.63607939101,23
53,13670,4,,1,279451.6898296817,25
46,10309,1,240.0,1,172895.1067500702,77
33,7976,5,,0,157626.75948556914,10
5,1564,0,540.0,0,179856.18148373775,6
46,9515,5,,1,243148.55510723253,48
39,7614,3,,1,216436.1139875571,62
32,5889,10,830.0,4,264686.6122966812,31
5,1564,0,540.0,0,155518.22336448435,6
21,4472,6,1450.0,4,440809.0742792881,60
23,4583,3,,3,182353.07202887489,47
25,3478,11,2729.0,3,176696.19158421818,125
34,7759,0,229.0,1,294282.7213754084,53
1,264,0,,0,158512.55725621647,1
31,6119,4,,1,334184.36178299034,29
5,1564,0,540.0,0,220188.6397558936,6
52,10311,6,,1,217712.09961680853,61
12,2270,23,2500.0,1,331278.1402927744,114
25,5011,8,730.0,0,167418.2892931077,39
2,629,1,,0,163649.47444701148,27
6,1437,3,,0,156232.46504827178,23
74,19083,2,,5,194129.1331217064,13
30,5285,0,645.0,6,177542.67599762868,84
2,629,1,,0,157190.77113086198,62
53,14892,4,,1,182063.5799959539,96
33,8667,2,,0,209000.0644285634,10
14,3369,24,4129.0,0,516315.770610522,95
25,5648,1,30.0,2,203904.5287910585,9
29,6566,7,1894.0,4,371261.4181251006,75
2,629,1,,0,104827.7644842333,62
53,13670,4,,1,175399.64345349252,34
11,2370,0,,0,133260.1121962763,9
6,1437,3,,0,167008.65915943452,23
30,5285,0,645.0,6,221656.33473599024,54
27,4798,0,30.0,2,172350.8675202735,128
47,11319,0,1145.0,3,152163.17470664534,46
42,7651,1,,1,151461.9420911564,119
33,6783,3,,1,376318.7693213906,69
23,4583,3,,3,163052.81239481582,47
23,5212,6,,3,192001.3406056084,177
7,1660,39,1786.0,1,423580.4779816425,172
5,1564,0,540.0,0,126266.88389644516,6
36,5992,0,,1,172376.25054662125,11
46,9515,5,,1,320924.5458465262,48
52,11217,1,2300.0,1,118038.56158739032,85
22,6398,141,1046.0,3,185366.4126210321,30
9,1892,0,,0,93168.93128191803,27
37,7687,11,176.0,5,366916.2464940092,20
34,7759,0,229.0,1,283334.4967156689,53
52,10311,6,,1,505200.880901576,61
39,10418,9,900.0,1,230923.9480253649,7
47,11319,0,1145.0,3,173714.41662058426,46
19,3293,16,628.0,3,252902.0362895605,121
42,9292,3,2620.0,0,339905.0199803408,56
5,1564,0,540.0,0,179219.98162498788,6
1,388,0,,0,91461.387387881,23
30,5048,9,325.0,2,181625.3493525093,113
38,4788,2,,0,159317.36900267686,83
43,7227,0,,1,214473.3717392301,67
4,915,0,,0,101365.58828301389,27
25,5027,4,46.0,1,508141.0905494685,17
66,10573,1,1322.0,3,158796.50421893757,99
50,12238,8,1970.0,2,427473.9219329083,24
2,629,1,,0,74081.17658061859,62
23,5212,6,,3,176861.20258956435,45
9,1892,0,,0,155980.28832111967,27
19,3293,16,628.0,3,133193.85132475715,134
23,5212,6,,3,400853.6560438817,45
46,10309,1,240.0,1,275056.5307995484,77
2,469,0,,0,149286.39520956064,27
25,5487,3,,0,140782.4060349037,21
26,4439,1,1130.0,1,166642.5713515241,8
5,1564,0,540.0,0,125612.63910432297,6
74,19083,2,,5,216409.0610452449,12
33,7425,1,,2,386569.2558412736,117
38,4788,2,,0,152992.069971897,80
28,6746,3,,1,294760.19659560005,8
46,9515,5,,1,178698.3390731409,48
23,5212,6,,3,308767.6976488221,45
34,7759,0,229.0,1,191716.45302043515,53
39,10418,9,900.0,1,148218.8041695586,7
11,2748,1,,0,135092.1473814451,58
2,475,0,,0,72659.97157533352,23
1,264,0,,0,164007.93991219328,1
22,4625,11,3855.0,2,193508.0333655659,53
37,7687,11,176.0,5,458641.1548723989,59
5,1564,0,540.0,0,148124.07158952358,6
23,5735,3,1084.0,0,100033.41090270382,58
28,6533,1,1015.0,2,152517.08055005525,101
29,6566,7,1894.0,4,182951.36616554117,139
53,14892,4,,1,179822.6071578644,187
46,9515,5,,1,198710.08246465915,48
5,1564,0,540.0,0,130342.96809165292,6
5,1564,0,540.0,0,191415.4339106769,6
34,7065,1,750.0,2,138708.32863124707,52
47,11319,0,1145.0,3,397264.7782717783,46
32,5889,10,830.0,4,300164.3497239609,31
22,6398,141,1046.0,3,143499.80516310528,30
25,3478,11,2729.0,3,247036.75713823052,125
21,4346,2,165.0,1,314360.9278350335,8
53,14892,4,,1,254652.772558604,149
1,264,0,,0,175679.97654639737,1
6,1437,3,,0,151122.25402060174,23
53,14892,4,,1,254992.7541899943,96
39,10418,9,900.0,1,208506.20451628487,2
27,5664,48,2300.0,3,313557.21248533,60
27,4798,0,30.0,2,304787.66261418874,128
6,1437,3,,0,181217.54718443647,23
53,14892,4,,1,149635.38731517128,96
3,662,0,35.0,0,136624.1546853731,21
22,6398,141,1046.0,3,133166.1635129692,30
5,1564,0,540.0,0,187427.32199149943,6
74,19083,2,,5,136156.27306146282,13
34,7759,0,229.0,1,247204.8171744344,53
2,475,0,,0,114980.00777479612,23
66,10573,1,1322.0,3,181281.66298445707,153
34,7759,0,229.0,1,200128.70189271288,53
53,14892,4,,1,296217.77260695497,96
23,5735,3,1084.0,0,165456.50471713053,58
23,5212,6,,3,336460.5119202536,45
34,7065,1,750.0,2,152762.8658516619,52
35,7715,4,990.0,0,86902.57888908463,59
23,3684,2,,0,240073.0433609805,131
6,1437,3,,0,235065.35705592303,23
25,5027,4,46.0,1,505464.8844304723,17
43,7227,0,,1,248863.98714707192,67
43,8429,3,,3,205410.872697399,88
35,7077,56,2301.0,3,353868.1802694309,156
36,5992,0,,1,259899.2951495757,11
35,7715,4,990.0,0,156028.36959610114,74
9,1892,0,,0,64958.98352874865,27
39,10418,9,900.0,1,204549.5573564561,7
34,7065,1,750.0,2,151407.18541230075,52
43,10621,1,30.0,2,138357.73327169847,3
30,6141,10,262.0,3,376123.9990964956,89
4,915,0,,0,129674.84113888064,27
22,4625,11,3855.0,2,186137.0747754073,148
52,10311,6,,1,225566.52084982104,61
16,3893,27,,3,157045.91862163498,33
30,5285,0,645.0,6,448123.2947562858,54
30,5562,0,,0,320177.69928258384,145
2,469,0,,0,125266.57245470805,27
4,915,0,,0,89296.98859880271,27
30,6207,1,1183.0,1,168151.01368979624,28
29,6566,7,1894.0,4,107175.80002616276,124
35,5776,1,2078.0,2,189132.24610543207,99
1,388,0,,0,93991.02357830192,23
23,5212,6,,3,474801.0876473484,26
42,7651,1,,1,129339.26816358855,119
6,1318,1,200.0,1,115528.35576222531,1
47,11319,0,1145.0,3,243712.5168421164,123
10,2277,2,1547.0,0,140995.39866552837,29
2,469,0,,0,148624.36135552294,27
21,4231,14,1020.0,0,190099.92883356905,107
39,7614,3,,1,316732.1658333264,70
23,3975,8,770.0,2,218078.2273857116,40
9,1892,0,,0,136990.32391895654,27
25,5027,4,46.0,1,365023.2659445211,17
21,4346,2,165.0,1,161087.97922894274,78
30,7538,87,4702.0,5,201311.77181779503,157
23,5212,6,,3,195250.9756309731,45
1,290,0,,0,84498.4094034726,27
1,388,0,,0,90512.94765272576,23
7,1660,39,1786.0,1,274992.4723657961,172
42,7651,1,,1,62483.977997905546,91
9,1952,1,1430.0,3,129568.85670470426,58
5,1564,0,540.0,0,192261.9632697044,6
22,3151,4,2715.0,3,159292.27250483687,3
6,1437,3,,0,248411.842332234,23
2,469,0,,0,149422.35586033322,27
6,1437,3,,0,246684.1859077064,74
0,168,0,,0,98897.32314475776,23
2,629,1,,0,192538.8720151198,62
22,4789,2,4087.0,4,243611.2567205842,84
6,1437,3,,0,79325.62607583651,23
18,3594,4,192.0,1,187204.95100846604,37
27,5148,14,1575.0,5,211131.35307315344,144
28,6533,1,1015.0,2,221920.8533101061,11
1,264,0,,0,274283.7686320374,1
0,168,0,,0,126243.20833148828,23
9,1768,0,370.0,0,125817.70945460867,71
20,4386,14,,1,246293.0223333348,92
6,1437,3,,0,111124.7412577501,23
1,264,0,,0,128592.33469621286,1
33,7976,5,,0,227319.94973000383,10
1,264,0,,0,240780.2915676729,1
2,629,1,,0,166304.44161347626,62
2,629,1,,0,136455.0981755763,27
5,1564,0,540.0,0,219586.4483683236,6
74,19083,2,,5,231256.80827055237,12
16,3681,73,1815.0,2,264758.87679330265,115
43,8429,3,,3,186389.85498086028,88
66,10573,1,1322.0,3,182589.23387009595,99
29,6566,7,1894.0,4,228077.5097228638,124
2,629,1,,0,108337.4842065188,62
5,1564,0,540.0,0,223517.0478601399,6
34,7065,1,750.0,2,184258.3769434369,52
2,629,1,,0,172184.66121292673,27
21,4231,14,1020.0,0,308416.2788069291,167
23,5212,6,,3,399067.0907499266,177
26,3889,6,705.0,3,201996.615096832,63
52,10311,6,,1,194395.4193436807,61
53,13670,4,,1,195593.2178213116,9
21,4472,6,1450.0,4,183126.36440211453,130
9,1892,0,,0,154696.06704256064,27
11,2370,0,,0,135290.4101754176,9
27,5148,14,1575.0,5,187461.63658195784,144
9,1892,0,,0,93218.65046050477,27
47,11319,0,1145.0,3,265992.07369918824,123
30,6564,1,,0,159300.19599285632,126
66,10573,1,1322.0,3,196494.96793346736,99
23,5735,3,1084.0,0,101646.54225505063,58
22,6398,141,1046.0,3,74355.56431561772,30
31,5569,0,,1,247412.2016266581,55
24,4378,0,1036.0,1,203275.6843611061,44
34,7065,1,750.0,2,171519.12334211625,52
18,3594,4,192.0,1,191951.3782946607,37
25,5648,1,30.0,2,235321.32528076135,9
2,629,1,,0,117123.64402198582,27
32,6748,93,562.0,4,343812.4942815572,82
33,8667,2,,0,151444.55635782224,94
30,5562,0,,0,192371.63348518216,18
18,3594,4,192.0,1,297190.79755479604,37
23,3975,8,770.0,2,247758.87359181207,100
5,1564,0,540.0,0,118142.77676873028,6
52,11217,1,2300.0,1,243134.59261656695,85
41,6558,7,1548.0,3,183849.11426807765,101
9,1952,1,1430.0,3,129353.56650175535,58
49,11395,3,1406.0,3,259788.2130944612,57
25,5487,3,,0,156253.57861987976,21
32,6748,93,562.0,4,455932.1946330631,183
22,3151,4,2715.0,3,245768.0962024291,90
23,5212,6,,3,250152.9386639471,45
33,7976,5,,0,204373.13330684707,10
7,1660,39,1786.0,1,76470.71673389926,76
46,10309,1,240.0,1,87733.4971227562,41
24,4860,1,80.0,0,241451.96913834463,44
6,1437,3,,0,101233.85675328152,23
53,13670,4,,1,269906.91290695465,34
32,5889,10,830.0,4,196934.9450430896,31
10,2277,2,1547.0,0,215765.72605417,29
32,5889,10,830.0,4,183658.92522643995,31
22,6398,141,1046.0,3,146446.7322033805,30
41,6558,7,1548.0,3,313456.60026203573,11
24,4860,1,80.0,0,281356.0469285142,61
2,469,0,,0,147769.29790083534,27
30,5562,0,,0,278417.45479347464,18
18,3374,5,620.0,1,276683.0713440723,17
23,3684,2,,0,251801.8379988274,31
6,1437,3,,0,256057.8397069474,74
47,11319,0,1145.0,3,408842.5419791431,123
31,6119,4,,1,97107.06214409885,29
4,915,0,,0,104511.38324996013,27
4,915,0,,0,122245.14345587832,27
2,629,1,,0,207331.55668092312,27
28,7287,5,320.0,1,226928.1985714753,37
34,7065,1,750.0,2,199088.42106447765,52
23,5212,6,,3,303051.3985445322,45
50,12238,8,1970.0,2,353797.7096461763,24
52,10311,6,,1,185360.9451943371,61
53,13670,4,,1,323267.74305091245,34
34,7759,0,229.0,1,270794.7140546706,53
43,8429,3,,3,192163.5471837525,88
22,6398,141,1046.0,3,139050.3426348431,30
33,6783,3,,1,384122.776724931,69
4,915,0,,0,174590.37332325432,27
53,13670,4,,1,245833.60909408517,34
74,19083,2,,5,324328.04766366305,13
0,168,0,,0,109451.03782746162,23
34,7759,0,229.0,1,273668.1661394873,53
42,7651,1,,1,193605.7772848777,119
33,7976,5,,0,215649.3756794293,10
39,10418,9,900.0,1,395402.9602870648,7
37,5288,0,1937.0,3,159623.08159881574,90
66,10573,1,1322.0,3,172845.8965445428,99
39,8647,0,810.0,0,302203.0251771902,160
2,629,1,,0,116775.28557654136,27
24,4860,1,80.0,0,341698.9327071345,44
0,168,0,,0,61670.348212316,23
52,11217,1,2300.0,1,286233.9949024883,85
6,1437,3,,0,132219.72921689914,23
31,7010,5,4508.0,3,184191.10086742984,66
5,1564,0,540.0,0,114878.83071256294,6
21,5731,0,,1,149729.89486962778,42
1,290,0,,0,113047.96588658296,27
2,469,0,,0,198415.9899538452,27
35,7715,4,990.0,0,178252.34524438344,19
2,469,0,,0,155802.45351011286,27
9,1892,0,,0,150119.14912895506,27
2,475,0,,0,147317.0056385009,23
35,7715,4,990.0,0,266349.80037839443,2
21,5731,0,,1,164137.1515048191,42
0,168,0,,0,94632.3377253808,23
1,264,0,,0,133891.68833887926,1
2,629,1,,0,193482.21002197656,62
33,7976,5,,0,250913.7594629657,10
53,13670,4,,1,184273.9641962805,25
31,6137,4,,0,90312.06659624475,46
34,7759,0,229.0,1,182459.7742589571,53
5,1564,0,540.0,0,131405.86688404935,6
1,264,0,,0,183809.3271139021,1
19,3806,4,,0,326188.4247092261,103
5,1564,0,540.0,0,139794.60982508966,6
38,4788,2,,0,219765.0281427781,67
14,3369,24,4129.0,0,316102.86893736344,103
25,5648,1,30.0,2,191744.61540830295,9
2,629,1,,0,105571.6778330243,27
22,4789,2,4087.0,4,173792.63752619346,84
30,5048,9,325.0,2,171848.00972625805,79
30,6207,1,1183.0,1,273388.9941784799,28
46,7960,6,350.0,3,245700.4517101679,32
25,3478,11,2729.0,3,187370.28835828623,105
23,4583,3,,3,156261.3111624785,47
5,1564,0,540.0,0,217304.111076728,6
0,168,0,,0,65547.07184607298,23
1,264,0,,0,158541.33648451636,1
11,3097,0,,0,151261.7772444335,27
5,1564,0,540.0,0,183591.206261444,6
25,4756,16,2857.0,5,147258.73661700048,0
5,1564,0,540.0,0,219518.2128154324,6
5,1135,0,,0,128961.99777446006,62
1,264,0,,0,250381.5807799448,1
30,6207,1,1183.0,1,260791.87391463155,28
42,9292,3,2620.0,0,388441.78372356365,7
16,3433,4,2643.0,4,196094.77599743105,5
23,5067,4,,2,214352.80445679015,56
1,264,0,,0,141483.4418660463,1
66,10573,1,1322.0,3,177830.97474172458,122
1,264,0,,0,140358.3354323425,1
22,3151,4,2715.0,3,198411.1202589209,145
33,7425,1,,2,174476.79668110516,2
1,264,0,,0,160688.71234787873,1
33,8667,2,,0,72061.6390288583,94
5,1564,0,540.0,0,138246.24846564632,6
2,629,1,,0,127164.21180643476,27
2,475,0,,0,69281.00334288288,23
1,264,0,,0,172917.48247573385,1
53,13670,4,,1,319145.6942494532,34
17,2810,9,4849.0,3,247894.5569511873,133
2,629,1,,0,250187.8247281385,62
20,2738,20,,1,433346.4191603576,208
38,4788,2,,0,223707.5120011349,83
9,1892,0,,0,77007.28746158438,27
0,168,0,,0,117874.72756752063,23
5,1564,0,540.0,0,133552.37211194716,6
34,7759,0,229.0,1,286784.1058254504,53
34,7065,1,750.0,2,115663.95850689716,52
5,1564,0,540.0,0,176104.69886874792,6
47,11319,0,1145.0,3,188079.820666708,46
36,5992,0,,1,184146.19641111,11
